9.0000E+0	675.6860E-12																																																																																																																																																																																																																																																											
8.5000E+0	561.4419E-12																																																																																																																																																																																																																																																											
8.0000E+0	461.2687E-12																																																																																																																																																																																																																																																											
7.5000E+0	404.9286E-12																																																																																																																																																																																																																																																											
7.0000E+0	327.3531E-12																																																																																																																																																																																																																																																											
6.5000E+0	271.8067E-12																																																																																																																																																																																																																																																											
6.0000E+0	231.3469E-12																																																																																																																																																																																																																																																											
5.5000E+0	197.4355E-12																																																																																																																																																																																																																																																											
5.0000E+0	171.7473E-12																																																																																																																																																																																																																																																											
4.5000E+0	147.3903E-12																																																																																																																																																																																																																																																											
4.0000E+0	128.5178E-12																																																																																																																																																																																																																																																											
3.5000E+0	111.7529E-12																																																																																																																																																																																																																																																											
3.0000E+0	99.6106E-12																																																																																																																																																																																																																																																											
2.5000E+0	87.3677E-12																																																																																																																																																																																																																																																											
2.0000E+0	77.1634E-12																																																																																																																																																																																																																																																											
1.5000E+0	69.3161E-12																																																																																																																																																																																																																																																											
1.0000E+0	63.0986E-12																																																																																																																																																																																																																																																											
500.0000E-3	58.3586E-12																																																																																																																																																																																																																																																											
000.0000E+0	52.3998E-12																																																																																																																																																																																																																																																											
-500.0000E-3	48.1850E-12																																																																																																																																																																																																																																																											
-1.0000E+0	44.9637E-12																																																																																																																																																																																																																																																											
-1.5000E+0	41.6068E-12																																																																																																																																																																																																																																																											
-2.0000E+0	45.5732E-12																																																																																																																																																																																																																																																											
-2.5000E+0	40.3385E-12																																																																																																																																																																																																																																																											
-3.0000E+0	37.4042E-12																																																																																																																																																																																																																																																											
-3.5000E+0	34.9303E-12																																																																																																																																																																																																																																																											
-4.0000E+0	32.7056E-12																																																																																																																																																																																																																																																											
-4.5000E+0	30.3911E-12																																																																																																																																																																																																																																																											
-5.0000E+0	28.8617E-12																																																																																																																																																																																																																																																											
-5.5000E+0	27.4180E-12																																																																																																																																																																																																																																																											
-6.0000E+0	26.0272E-12																																																																																																																																																																																																																																																											
-6.5000E+0	24.8306E-12																																																																																																																																																																																																																																																											
-7.0000E+0	23.5816E-12																																																																																																																																																																																																																																																											
-7.5000E+0	22.3458E-12																																																																																																																																																																																																																																																											
-8.0000E+0	21.2269E-12																																																																																																																																																																																																																																																											
-8.5000E+0	20.2343E-12																																																																																																																																																																																																																																																											
-9.0000E+0	19.5405E-12																																																																																																																																																																																																																																																											
-9.5000E+0	18.9841E-12																																																																																																																																																																																																																																																											
-10.0000E+0	18.3637E-12																																																																																																																																																																																																																																																											
-10.5000E+0	17.8153E-12																																																																																																																																																																																																																																																											
-11.0000E+0	17.6605E-12																																																																																																																																																																																																																																																											
-11.5000E+0	16.8511E-12																																																																																																																																																																																																																																																											
-12.0000E+0	16.3131E-12																																																																																																																																																																																																																																																											
-12.5000E+0	15.6893E-12																																																																																																																																																																																																																																																											
-13.0000E+0	14.8943E-12																																																																																																																																																																																																																																																											
-13.5000E+0	14.4949E-12																																																																																																																																																																																																																																																											
-14.0000E+0	14.1496E-12																																																																																																																																																																																																																																																											
-14.5000E+0	13.8186E-12																																																																																																																																																																																																																																																											
-15.0000E+0	13.5145E-12																																																																																																																																																																																																																																																											
-15.5000E+0	13.2330E-12																																																																																																																																																																																																																																																											
-16.0000E+0	13.1414E-12																																																																																																																																																																																																																																																											
-16.5000E+0	12.9663E-12																																																																																																																																																																																																																																																											
-17.0000E+0	12.9026E-12																																																																																																																																																																																																																																																											
-17.5000E+0	12.9631E-12																																																																																																																																																																																																																																																											
-18.0000E+0	13.2030E-12																																																																																																																																																																																																																																																											
-18.5000E+0	13.8133E-12																																																																																																																																																																																																																																																											
-19.0000E+0	15.2899E-12																																																																																																																																																																																																																																																											
-19.5000E+0	17.5173E-12																																																																																																																																																																																																																																																											
-20.0000E+0	21.1955E-12																																																																																																																																																																																																																																																											
-20.0000E+0	18.8414E-12																																																																																																																																																																																																																																																											
-19.5000E+0	14.3304E-12																																																																																																																																																																																																																																																											
-19.0000E+0	13.3589E-12																																																																																																																																																																																																																																																											
-18.5000E+0	13.7837E-12																																																																																																																																																																																																																																																											
-18.0000E+0	15.4807E-12																																																																																																																																																																																																																																																											
-17.5000E+0	17.8714E-12																																																																																																																																																																																																																																																											
-17.0000E+0	20.9007E-12																																																																																																																																																																																																																																																											
-16.5000E+0	25.4463E-12																																																																																																																																																																																																																																																											
-16.0000E+0	30.9294E-12																																																																																																																																																																																																																																																											
-15.5000E+0	38.1858E-12																																																																																																																																																																																																																																																											
-15.0000E+0	47.4977E-12																																																																																																																																																																																																																																																											
-14.5000E+0	59.5459E-12																																																																																																																																																																																																																																																											
-14.0000E+0	79.7323E-12																																																																																																																																																																																																																																																											
-13.5000E+0	104.5365E-12																																																																																																																																																																																																																																																											
-13.0000E+0	133.7755E-12																																																																																																																																																																																																																																																											
-12.5000E+0	169.6638E-12																																																																																																																																																																																																																																																											
-12.0000E+0	211.8639E-12																																																																																																																																																																																																																																																											
-11.5000E+0	260.3002E-12																																																																																																																																																																																																																																																											
-11.0000E+0	319.0787E-12																																																																																																																																																																																																																																																											
-10.5000E+0	397.8857E-12																																																																																																																																																																																																																																																											
-10.0000E+0	483.1840E-12																																																																																																																																																																																																																																																											
-9.5000E+0	571.5148E-12																																																																																																																																																																																																																																																											
-9.0000E+0	729.8095E-12																																																																																																																																																																																																																																																											
-8.5000E+0	892.0084E-12																																																																																																																																																																																																																																																											
-8.0000E+0	1.1018E-9																																																																																																																																																																																																																																																											
-7.5000E+0	1.3054E-9																																																																																																																																																																																																																																																											
-7.0000E+0	1.5404E-9																																																																																																																																																																																																																																																											
-6.5000E+0	1.8086E-9																																																																																																																																																																																																																																																											
-6.0000E+0	2.1647E-9																																																																																																																																																																																																																																																											
-5.5000E+0	2.5280E-9																																																																																																																																																																																																																																																											
-5.0000E+0	2.9456E-9																																																																																																																																																																																																																																																											
-4.5000E+0	3.4670E-9																																																																																																																																																																																																																																																											
-4.0000E+0	4.0019E-9																																																																																																																																																																																																																																																											
-3.5000E+0	4.6778E-9																																																																																																																																																																																																																																																											
-3.0000E+0	5.2033E-9																																																																																																																																																																																																																																																											
-2.5000E+0	6.2799E-9																																																																																																																																																																																																																																																											
-2.0000E+0	7.3636E-9																																																																																																																																																																																																																																																											
-1.5000E+0	8.6503E-9																																																																																																																																																																																																																																																											
-1.0000E+0	9.8548E-9																																																																																																																																																																																																																																																											
-500.0000E-3	11.0443E-9																																																																																																																																																																																																																																																											
000.0000E+0	12.6364E-9																																																																																																																																																																																																																																																											
500.0000E-3	14.5200E-9																																																																																																																																																																																																																																																											
1.0000E+0	16.3190E-9																																																																																																																																																																																																																																																											
1.5000E+0	18.0311E-9																																																																																																																																																																																																																																																											
2.0000E+0	20.0034E-9																																																																																																																																																																																																																																																											
2.5000E+0	22.3087E-9																																																																																																																																																																																																																																																											
3.0000E+0	24.8564E-9																																																																																																																																																																																																																																																											
3.5000E+0	27.1933E-9																																																																																																																																																																																																																																																											
4.0000E+0	29.5758E-9																																																																																																																																																																																																																																																											
4.5000E+0	32.1001E-9																																																																																																																																																																																																																																																											
5.0000E+0	35.3833E-9																																																																																																																																																																																																																																																											
5.5000E+0	38.2260E-9																																																																																																																																																																																																																																																											
6.0000E+0	41.3787E-9																																																																																																																																																																																																																																																											
6.5000E+0	44.4806E-9																																																																																																																																																																																																																																																											
7.0000E+0	48.2941E-9																																																																																																																																																																																																																																																											
7.5000E+0	48.9696E-9																																																																																																																																																																																																																																																											
8.0000E+0	55.0349E-9																																																																																																																																																																																																																																																											
8.5000E+0	59.7291E-9																																																																																																																																																																																																																																																											
9.0000E+0	64.3602E-9																																																																																																																																																																																																																																																											
9.5000E+0	68.2224E-9																																																																																																																																																																																																																																																											
10.0000E+0	72.3370E-9																																																																																																																																																																																																																																																											
10.5000E+0	75.6837E-9																																																																																																																																																																																																																																																											
11.0000E+0	80.3461E-9																																																																																																																																																																																																																																																											
11.5000E+0	85.0004E-9																																																																																																																																																																																																																																																											
12.0000E+0	89.2940E-9																																																																																																																																																																																																																																																											
12.5000E+0	93.7412E-9																																																																																																																																																																																																																																																											
13.0000E+0	98.8106E-9																																																																																																																																																																																																																																																											
13.5000E+0	104.3358E-9																																																																																																																																																																																																																																																											
14.0000E+0	109.5463E-9																																																																																																																																																																																																																																																											
14.5000E+0	116.3159E-9																																																																																																																																																																																																																																																											
15.0000E+0	119.3138E-9																																																																																																																																																																																																																																																											
15.5000E+0	123.7176E-9																																																																																																																																																																																																																																																											
16.0000E+0	129.4002E-9																																																																																																																																																																																																																																																											
16.5000E+0	132.8645E-9																																																																																																																																																																																																																																																											
17.0000E+0	138.7830E-9																																																																																																																																																																																																																																																											
17.5000E+0	143.5632E-9																																																																																																																																																																																																																																																											
18.0000E+0	149.4724E-9																																																																																																																																																																																																																																																											
18.5000E+0	153.4893E-9																																																																																																																																																																																																																																																											
19.0000E+0	159.2560E-9																																																																																																																																																																																																																																																											
19.5000E+0	164.5465E-9																																																																																																																																																																																																																																																											
20.0000E+0	168.3688E-9																																																																																																																																																																																																																																																											
20.5000E+0	172.6199E-9																																																																																																																																																																																																																																																											
21.0000E+0	179.7912E-9																																																																																																																																																																																																																																																											
21.5000E+0	183.3926E-9																																																																																																																																																																																																																																																											
22.0000E+0	186.7902E-9																																																																																																																																																																																																																																																											
22.5000E+0	192.2814E-9																																																																																																																																																																																																																																																											
23.0000E+0	198.3899E-9																																																																																																																																																																																																																																																											
23.5000E+0	202.4690E-9																																																																																																																																																																																																																																																											
24.0000E+0	205.3369E-9																																																																																																																																																																																																																																																											
24.5000E+0	213.4663E-9																																																																																																																																																																																																																																																											
25.0000E+0	215.1286E-9																																																																																																																																																																																																																																																											
25.5000E+0	221.2063E-9																																																																																																																																																																																																																																																											
26.0000E+0	227.3476E-9																																																																																																																																																																																																																																																											
26.5000E+0	231.1212E-9																																																																																																																																																																																																																																																											
27.0000E+0	239.3182E-9																																																																																																																																																																																																																																																											
27.5000E+0	241.9762E-9																																																																																																																																																																																																																																																											
28.0000E+0	247.8577E-9																																																																																																																																																																																																																																																											
28.5000E+0	256.7262E-9																																																																																																																																																																																																																																																											
29.0000E+0	265.5690E-9																																																																																																																																																																																																																																																											
29.5000E+0	274.7464E-9																																																																																																																																																																																																																																																											
30.0000E+0	277.9643E-9																																																																																																																																																																																																																																																											
